"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"15764",-0.5,"Native 9",33,"continuation","rp","continuation rp",1,0,801,801,0.5,-0.5
"15765",-0.5,"Native 9",41,"continuation","rp","continuation rp",1,0,348,348,0.5,-0.5
"15766",-0.5,"Native 9",34,"continuation","rp","continuation rp",2,0,445,445,-0.5,-0.5
"15767",-0.5,"Native 9",37,"continuation","rp","continuation rp",1,0,218,218,0.5,-0.5
"15770",-0.5,"Native 9",48,"continuation","rp","continuation rp",4,0,1343,1343,-0.5,0.5
"15771",-0.5,"Native 9",31,"continuation","rp","continuation rp",3,0,651,651,0.5,0.5
"15772",-0.5,"Native 9",32,"continuation","rp","continuation rp",4,0,541,541,-0.5,0.5
"15775",-0.5,"Native 9",44,"continuation","rp","continuation rp",4,0,544,544,-0.5,0.5
"15777",-0.5,"Native 9",28,"continuation","rp","continuation rp",4,0,509,509,-0.5,0.5
"15778",-0.5,"Native 9",25,"continuation","rp","continuation rp",1,0,328,328,0.5,-0.5
"15786",-0.5,"Native 10",43,"continuation","rp","continuation rp",4,0,1588,1588,-0.5,0.5
"15787",-0.5,"Native 10",48,"continuation","rp","continuation rp",1,0,603,603,0.5,-0.5
"15789",-0.5,"Native 10",39,"continuation","rp","continuation rp",4,0,508,508,-0.5,0.5
"15790",-0.5,"Native 10",44,"continuation","rp","continuation rp",1,0,1236,1236,0.5,-0.5
"15791",-0.5,"Native 10",42,"continuation","rp","continuation rp",3,0,916,916,0.5,0.5
"15792",-0.5,"Native 10",33,"continuation","rp","continuation rp",2,0,714,714,-0.5,-0.5
"15793",-0.5,"Native 10",35,"continuation","rp","continuation rp",4,0,827,827,-0.5,0.5
"15795",-0.5,"Native 10",27,"continuation","rp","continuation rp",4,0,440,440,-0.5,0.5
"15797",-0.5,"Native 10",34,"continuation","rp","continuation rp",3,0,752,752,0.5,0.5
"15798",-0.5,"Native 10",46,"continuation","rp","continuation rp",3,0,616,616,0.5,0.5
"15800",-0.5,"Native 10",28,"continuation","rp","continuation rp",1,0,457,457,0.5,-0.5
"15801",-0.5,"Native 10",47,"continuation","rp","continuation rp",4,0,437,437,-0.5,0.5
"15802",-0.5,"Native 10",29,"continuation","rp","continuation rp",2,0,1140,1140,-0.5,-0.5
"15803",-0.5,"Native 10",26,"continuation","rp","continuation rp",3,0,647,647,0.5,0.5
"15808",-0.5,"Native 10",31,"continuation","rp","continuation rp",4,0,943,943,-0.5,0.5
"15813",-0.5,"Native 10",45,"continuation","rp","continuation rp",2,0,171,171,-0.5,-0.5
"15816",-0.5,"Native 10",32,"continuation","rp","continuation rp",1,0,584,584,0.5,-0.5
"15817",-0.5,"Native 10",40,"continuation","rp","continuation rp",1,0,675,675,0.5,-0.5
"15818",-0.5,"Native 10",37,"continuation","rp","continuation rp",2,0,230,230,-0.5,-0.5
"15820",-0.5,"Native 10",25,"continuation","rp","continuation rp",2,0,151,151,-0.5,-0.5
"15824",-0.5,"Native 10",36,"continuation","rp","continuation rp",1,0,528,528,0.5,-0.5
"15827",-0.5,"Native 10",41,"continuation","rp","continuation rp",2,0,265,265,-0.5,-0.5
"15828",-0.5,"Native 10",30,"continuation","rp","continuation rp",3,0,225,225,0.5,0.5
"15829",-0.5,"Native 10",38,"continuation","rp","continuation rp",3,0,543,543,0.5,0.5
"15833",-0.5,"Native 11",27,"continuation","rp","continuation rp",1,0,421,421,0.5,-0.5
"15834",-0.5,"Native 11",44,"continuation","rp","continuation rp",2,0,347,347,-0.5,-0.5
"15841",-0.5,"Native 11",38,"continuation","rp","continuation rp",4,0,409,409,-0.5,0.5
"15842",-0.5,"Native 11",46,"continuation","rp","continuation rp",4,0,352,352,-0.5,0.5
"15843",-0.5,"Native 11",43,"continuation","rp","continuation rp",1,0,609,609,0.5,-0.5
"15845",-0.5,"Native 11",25,"continuation","rp","continuation rp",3,0,298,298,0.5,0.5
"15846",-0.5,"Native 11",36,"continuation","rp","continuation rp",2,0,651,651,-0.5,-0.5
"15847",-0.5,"Native 11",47,"continuation","rp","continuation rp",1,0,1811,1811,0.5,-0.5
"15849",-0.5,"Native 11",45,"continuation","rp","continuation rp",3,0,863,863,0.5,0.5
"15850",-0.5,"Native 11",32,"continuation","rp","continuation rp",2,0,262,262,-0.5,-0.5
"15851",-0.5,"Native 11",28,"continuation","rp","continuation rp",2,0,308,308,-0.5,-0.5
"15852",-0.5,"Native 11",48,"continuation","rp","continuation rp",2,0,199,199,-0.5,-0.5
"15853",-0.5,"Native 11",37,"continuation","rp","continuation rp",3,0,822,822,0.5,0.5
"15854",-0.5,"Native 11",31,"continuation","rp","continuation rp",1,0,421,421,0.5,-0.5
"15856",-0.5,"Native 11",34,"continuation","rp","continuation rp",4,0,539,539,-0.5,0.5
"15857",-0.5,"Native 11",30,"continuation","rp","continuation rp",4,0,187,187,-0.5,0.5
"15858",-0.5,"Native 11",39,"continuation","rp","continuation rp",1,0,451,451,0.5,-0.5
"15863",-0.5,"Native 11",33,"continuation","rp","continuation rp",3,0,1001,1001,0.5,0.5
"15867",-0.5,"Native 11",40,"continuation","rp","continuation rp",2,0,439,439,-0.5,-0.5
"15869",-0.5,"Native 11",26,"continuation","rp","continuation rp",4,0,191,191,-0.5,0.5
"15872",-0.5,"Native 11",41,"continuation","rp","continuation rp",3,0,462,462,0.5,0.5
"15876",-0.5,"Native 11",42,"continuation","rp","continuation rp",4,0,640,640,-0.5,0.5
"15879",-0.5,"Native 11",29,"continuation","rp","continuation rp",3,0,179,179,0.5,0.5
"15880",-0.5,"Native 11",35,"continuation","rp","continuation rp",1,0,671,671,0.5,-0.5
"15883",-0.5,"Native 12",38,"continuation","rp","continuation rp",3,0,261,261,0.5,0.5
"15884",-0.5,"Native 12",44,"continuation","rp","continuation rp",1,0,385,385,0.5,-0.5
"15885",-0.5,"Native 12",30,"continuation","rp","continuation rp",3,0,282,282,0.5,0.5
"15887",-0.5,"Native 12",35,"continuation","rp","continuation rp",4,0,786,786,-0.5,0.5
"15889",-0.5,"Native 12",46,"continuation","rp","continuation rp",3,1,0,NA,0.5,0.5
"15890",-0.5,"Native 12",48,"continuation","rp","continuation rp",1,1,0,NA,0.5,-0.5
"15891",-0.5,"Native 12",42,"continuation","rp","continuation rp",3,1,0,NA,0.5,0.5
"15892",-0.5,"Native 12",29,"continuation","rp","continuation rp",2,0,312,312,-0.5,-0.5
"15895",-0.5,"Native 12",40,"continuation","rp","continuation rp",1,0,386,386,0.5,-0.5
"15896",-0.5,"Native 12",32,"continuation","rp","continuation rp",1,0,885,885,0.5,-0.5
"15897",-0.5,"Native 12",47,"continuation","rp","continuation rp",4,0,673,673,-0.5,0.5
"15899",-0.5,"Native 12",33,"continuation","rp","continuation rp",2,0,308,308,-0.5,-0.5
"15905",-0.5,"Native 12",37,"continuation","rp","continuation rp",2,0,381,381,-0.5,-0.5
"15906",-0.5,"Native 12",43,"continuation","rp","continuation rp",4,0,490,490,-0.5,0.5
"15907",-0.5,"Native 12",41,"continuation","rp","continuation rp",2,0,140,140,-0.5,-0.5
"15908",-0.5,"Native 12",31,"continuation","rp","continuation rp",4,0,468,468,-0.5,0.5
